330	7163.974	-0.002058	1.2440752	6450819.3	2.834135	0.1367655	15.1	0.6040472	151119.6	2388770.5	73053.271
332	7162.9416	-0.0020748	1.2441684	6450789.7	2.8348545	0.138869	15.1	0.5906815	151119.6	2403097.4	73035.922
334	7161.9068	-0.0020885	1.2442556	6450759.9	2.8355739	0.1409723	15.1	0.6081348	151119.6	2417422.2	73018.539
336	7160.8696	-0.0021063	1.2443472	6450729.8	2.8362933	0.1430753	15.1	0.5906815	151119.6	2431744.9	73001.116
338	7159.8301	-0.0021198	1.2444312	6450699.6	2.8370126	0.1451781	15.1	0.6081348	151119.6	2446065.6	72983.654
340	7158.7881	-0.0021374	1.2445197	6450669.1	2.8377318	0.1472807	15.1	0.5906815	151119.6	2460384.2	72966.153
342	7157.7437	-0.0021509	1.2446007	6450638.4	2.838451	0.149383	15.1	0.6081348	151119.6	2474700.7	72948.615
344	7156.6969	-0.0021683	1.2446862	6450607.5	2.8391701	0.1514851	15.1	0.5926862	151119.6	2489015.1	72931.038
346	7155.6477	-0.0021821	1.2447648	6450576.4	2.8398892	0.1535869	15.1	0.6101395	151119.6	2503327.4	72913.422
348	7154.596	-0.0021999	1.2448479	6450545	2.8406082	0.1556885	15.1	0.5926862	151119.6	2517637.6	72895.763
350	7153.5418	-0.0022135	1.2449234	6450513.4	2.8413272	0.1577899	15.1	0.6101395	151119.6	2531945.7	72878.062
352	7152.4852	-0.0022312	1.2450035	6450481.6	2.8420462	0.159891	15.1	0.5959708	151119.6	2546251.7	72860.32
354	7151.4261	-0.0022454	1.2450771	6450449.6	2.8427651	0.1619919	15.1	0.6134241	151119.6	2560555.6	72842.533
356	7150.3646	-0.0022638	1.2451553	6450417.4	2.843484	0.1640925	15.1	0.5959708	151119.6	2574857.3	72824.695
358	7149.3005	-0.0022778	1.245226	6450384.9	2.844203	0.1661929	15.1	0.6134241	151119.6	2589157	72806.807
360	7148.234	-0.002296	1.2453012	6450352.2	2.8449219	0.168293	15.1	0.5959708	151119.6	2603454.4	72788.87
362	7147.1649	-0.0023099	1.2453688	6450319.3	2.8456408	0.1703929	15.1	0.6134241	151119.6	2617749.8	72770.886
364	7146.0933	-0.0023279	1.245441	6450286.2	2.8463597	0.1724925	15.1	0.599957	151119.6	2632043	72752.855
366	7145.0191	-0.0023426	1.245507	6450252.8	2.8470786	0.1745919	15.1	0.6174103	151119.6	2646334.1	72734.77
